"","signature","type","channel","fraction"
"1917","DBS27","GC>NN","GC>TA",0.00296369678691175
"1918","DBS27","TA>NN","TA>AT",0.00763145774211968
"1919","DBS27","TA>NN","TA>CG",0.0122395480981454
"1920","DBS27","TA>NN","TA>CT",0.0138019804197511
"1921","DBS27","TA>NN","TA>GC",0.00115830489312621
"1922","DBS27","TA>NN","TA>GG",0.00353460930390348
"1923","DBS27","TA>NN","TA>GT",0.00172791439581068
"1924","DBS27","TC>NN","TC>AA",0.0250230238582083
"1925","DBS27","TC>NN","TC>AG",0.00324221768851111
"1926","DBS27","TC>NN","TC>AT",0.0173888843037944
"1927","DBS27","TC>NN","TC>CA",0.0113653717205637
"1928","DBS27","TC>NN","TC>CG",0.00590065937330556
"1929","DBS27","TC>NN","TC>CT",0.0319857849496556
"1930","DBS27","TC>NN","TC>GA",0.00930844362532231
"1931","DBS27","TC>NN","TC>GG",0.00184813803274902
"1932","DBS27","TC>NN","TC>GT",0.00365227894406105
"1933","DBS27","TG>NN","TG>AA",0.0155653653121472
"1934","DBS27","TG>NN","TG>AC",0.00652852061875368
"1935","DBS27","TG>NN","TG>AT",0.00702100421288815
"1936","DBS27","TG>NN","TG>CA",0.227864221416274
"1937","DBS27","TG>NN","TG>CC",0.0195443870579244
"1938","DBS27","TG>NN","TG>CT",0.0261288886083117
"1939","DBS27","TG>NN","TG>GA",0.00704407896358112
"1940","DBS27","TG>NN","TG>GC",0.00505115072082908
"1941","DBS27","TG>NN","TG>GT",0.00588077197617535
"1942","DBS27","TT>NN","TT>AA",0.0281766556117398
"1943","DBS27","TT>NN","TT>AC",0.00921168760007337
"1944","DBS27","TT>NN","TT>AG",0.00801972284143945
"1945","DBS27","TT>NN","TT>CA",0.0124979160850654
"1946","DBS27","TT>NN","TT>CC",0.0227356459123418
"1947","DBS27","TT>NN","TT>CG",0.00474305751047481
"1948","DBS27","TT>NN","TT>GA",0.00576728293596647
"1949","DBS27","TT>NN","TT>GC",0.00829753696805591
"1950","DBS27","TT>NN","TT>GG",0.00285241709755801
"1951","DBS28","AC>NN","AC>CA",0.0322319865696156
"1952","DBS28","AC>NN","AC>CG",0.00103177022996753
"1953","DBS28","AC>NN","AC>CT",0.00847884242768176
"1954","DBS28","AC>NN","AC>GA",0.00192767127252367
"1955","DBS28","AC>NN","AC>GG",0.000652313235281615
"1956","DBS28","AC>NN","AC>GT",0.00780025128258242
"1957","DBS28","AC>NN","AC>TA",0.0021733573721377
"1958","DBS28","AC>NN","AC>TG",0.000505381440722354
"1959","DBS28","AC>NN","AC>TT",0.00236067552591565
"1960","DBS28","AT>NN","AT>CA",0.00446390095850624
"1961","DBS28","AT>NN","AT>CC",0.000847385476423973
"1962","DBS28","AT>NN","AT>CG",0.000153749084723009
"1963","DBS28","AT>NN","AT>GA",0.004808049470806
"1964","DBS28","AT>NN","AT>GC",0.00162938117641699
"1965","DBS28","AT>NN","AT>TA",0.013877679000028
"1966","DBS28","CC>NN","CC>AA",0.00345251703318782
"1967","DBS28","CC>NN","CC>AG",0.000399978413545431
"1968","DBS28","CC>NN","CC>AT",0.00139666445662624
"1969","DBS28","CC>NN","CC>GA",0.000489787250230404
"1970","DBS28","CC>NN","CC>GG",0.00166480967314305
"1971","DBS28","CC>NN","CC>GT",0.00114316452570876
"1972","DBS28","CC>NN","CC>TA",0.00104797935357943
"1973","DBS28","CC>NN","CC>TG",0.000969111429182845
"1974","DBS28","CC>NN","CC>TT",0.0062758691621536
"1975","DBS28","CG>NN","CG>AT",6.77034834445957e-06
"1976","DBS28","CG>NN","CG>GC",0.00102418900239479
"1977","DBS28","CG>NN","CG>GT",0.000392193198917753
"1978","DBS28","CG>NN","CG>TA",0.00726387538717635
"1979","DBS28","CG>NN","CG>TC",0.000613417403980798
"1980","DBS28","CG>NN","CG>TT",0.000659790995733678
"1981","DBS28","CT>NN","CT>AA",0.00138764378549245
"1982","DBS28","CT>NN","CT>AC",0.0115594301547512
"1983","DBS28","CT>NN","CT>AG",0.00115761202487471
"1984","DBS28","CT>NN","CT>GA",0.000514674589501014
"1985","DBS28","CT>NN","CT>GC",0.00558889082008528
"1986","DBS28","CT>NN","CT>GG",0.000887576637297885
"1987","DBS28","CT>NN","CT>TA",0.00155485264277263
"1988","DBS28","CT>NN","CT>TC",0.0318207338468761
"1989","DBS28","CT>NN","CT>TG",0.00144909213904136
"1990","DBS28","GC>NN","GC>AA",0.00205324103169985
"1991","DBS28","GC>NN","GC>AG",0.0012391646388331
"1992","DBS28","GC>NN","GC>AT",0.00326028505252786
"1993","DBS28","GC>NN","GC>CA",0.00164487558237677
"1994","DBS28","GC>NN","GC>CG",0.00111023910872048
"1995","DBS28","GC>NN","GC>TA",0.000272655004981873
"1996","DBS28","TA>NN","TA>AT",0.0185175398603143
"1997","DBS28","TA>NN","TA>CG",0.00113917785678937
"1998","DBS28","TA>NN","TA>CT",0.0039709207666875
"1999","DBS28","TA>NN","TA>GC",0.000132800946675681
"2000","DBS28","TA>NN","TA>GG",0.000612717127730545
"2001","DBS28","TA>NN","TA>GT",0.0047119538593014
"2002","DBS28","TC>NN","TC>AA",0.00135566044333719
"2003","DBS28","TC>NN","TC>AG",0.000726298642792641
"2004","DBS28","TC>NN","TC>AT",0.00378234476418384
"2005","DBS28","TC>NN","TC>CA",0.0061514875902469
"2006","DBS28","TC>NN","TC>CG",0.00105583094497899
"2007","DBS28","TC>NN","TC>CT",0.0383753467323116
"2008","DBS28","TC>NN","TC>GA",0.000808700400729478
"2009","DBS28","TC>NN","TC>GG",0.000425571069158646
"2010","DBS28","TC>NN","TC>GT",0.00177143035094791
"2011","DBS28","TG>NN","TG>AA",0.00158197656432065
"2012","DBS28","TG>NN","TG>AC",0.00079024273257512
"2013","DBS28","TG>NN","TG>AT",0.00294223700589936
"2014","DBS28","TG>NN","TG>CA",0.0139666357141073
"2015","DBS28","TG>NN","TG>CC",0.000945842053381094
"2016","DBS28","TG>NN","TG>CT",0.00206099703515313
"2017","DBS28","TG>NN","TG>GA",0.0043030573204668
"2018","DBS28","TG>NN","TG>GC",0.00338016137562985
"2019","DBS28","TG>NN","TG>GT",0.0460278267423125
"2020","DBS28","TT>NN","TT>AA",0.15290405586242
"2021","DBS28","TT>NN","TT>AC",0.0115761963952694
"2022","DBS28","TT>NN","TT>AG",0.00826061328213015
"2023","DBS28","TT>NN","TT>CA",0.00761968551268276
"2024","DBS28","TT>NN","TT>CC",0.281520773749513
"2025","DBS28","TT>NN","TT>CG",0.00216761964791649
"2026","DBS28","TT>NN","TT>GA",0.0144812168450517
"2027","DBS28","TT>NN","TT>GC",0.00953351907377041
"2028","DBS28","TT>NN","TT>GG",0.177156082514144
"2029","DBS29","AC>NN","AC>CA",0.0200370735022524
"2030","DBS29","AC>NN","AC>CG",0
"2031","DBS29","AC>NN","AC>CT",0.00651438356436592
"2032","DBS29","AC>NN","AC>GA",0.00519084805879926
"2033","DBS29","AC>NN","AC>GG",0.00431401475408739
"2034","DBS29","AC>NN","AC>GT",0.0439420475253293
"2035","DBS29","AC>NN","AC>TA",0.000427183085611695
"2036","DBS29","AC>NN","AC>TG",0.0004648561281597
"2037","DBS29","AC>NN","AC>TT",0.00506833641927429
"2038","DBS29","AT>NN","AT>CA",0.00128259040469414
"2039","DBS29","AT>NN","AT>CC",0.00101037431961309
"2040","DBS29","AT>NN","AT>CG",0
"2041","DBS29","AT>NN","AT>GA",0.0044891040892964
"2042","DBS29","AT>NN","AT>GC",0.00558419197615747
"2043","DBS29","AT>NN","AT>TA",0.0145636786408633
"2044","DBS29","CC>NN","CC>AA",0.00985299887412498
"2045","DBS29","CC>NN","CC>AG",2.78194567383551e-07
"2046","DBS29","CC>NN","CC>AT",0.0415420916335221
"2047","DBS29","CC>NN","CC>GA",0.00119034355976915
"2048","DBS29","CC>NN","CC>GG",0.000483906417741044
"2049","DBS29","CC>NN","CC>GT",0.00429568369002407
"2050","DBS29","CC>NN","CC>TA",0.0588708407415035
"2051","DBS29","CC>NN","CC>TG",4.13725990953548e-08
"2052","DBS29","CC>NN","CC>TT",0.0713826489730389
"2053","DBS29","CG>NN","CG>AT",0.000613454859314495
"2054","DBS29","CG>NN","CG>GC",0.000272807528770671
"2055","DBS29","CG>NN","CG>GT",0.00124126807593158
"2056","DBS29","CG>NN","CG>TA",0.0652102837497076
"2057","DBS29","CG>NN","CG>TC",0.00138061466882722
"2058","DBS29","CG>NN","CG>TT",0.0102967934248405
"2059","DBS29","CT>NN","CT>AA",0.00887248400977011
"2060","DBS29","CT>NN","CT>AC",0.0796503394602247
"2061","DBS29","CT>NN","CT>AG",0.0107159505385101
"2062","DBS29","CT>NN","CT>GA",0.000371533097414654
"2063","DBS29","CT>NN","CT>GC",0.00266164770363009
"2064","DBS29","CT>NN","CT>GG",0.000347106760134547
"2065","DBS29","CT>NN","CT>TA",0.00295470356554452
"2066","DBS29","CT>NN","CT>TC",0.0514158396687238
"2067","DBS29","CT>NN","CT>TG",0.00728352690716544
"2068","DBS29","GC>NN","GC>AA",0.0175015647897193
"2069","DBS29","GC>NN","GC>AG",0.00340158194932239
"2070","DBS29","GC>NN","GC>AT",0.0853757323627476
"2071","DBS29","GC>NN","GC>CA",0.000810578849202685
"2072","DBS29","GC>NN","GC>CG",0.000247853025453506
"2073","DBS29","GC>NN","GC>TA",0.00247754574614756
"2074","DBS29","TA>NN","TA>AT",0.0121425618272914
"2075","DBS29","TA>NN","TA>CG",0.0057015742763884
"2076","DBS29","TA>NN","TA>CT",0.00107846673293156
"2077","DBS29","TA>NN","TA>GC",0
"2078","DBS29","TA>NN","TA>GG",1.98844152159353e-05
"2079","DBS29","TA>NN","TA>GT",4.25631058002128e-07
"2080","DBS29","TC>NN","TC>AA",5.1922408139425e-09
"2081","DBS29","TC>NN","TC>AG",6.26485130672765e-18
"2082","DBS29","TC>NN","TC>AT",1.04012046849906e-05
"2083","DBS29","TC>NN","TC>CA",0.0119648372187519
"2084","DBS29","TC>NN","TC>CG",4.51132152373243e-08
"2085","DBS29","TC>NN","TC>CT",0.0370533622950914
"2086","DBS29","TC>NN","TC>GA",1.71015123548074e-12
"2087","DBS29","TC>NN","TC>GG",0
"2088","DBS29","TC>NN","TC>GT",0.00365178686773925
"2089","DBS29","TG>NN","TG>AA",0.00776606982926036
"2090","DBS29","TG>NN","TG>AC",0.00102129473372852
"2091","DBS29","TG>NN","TG>AT",4.89055910738114e-10
"2092","DBS29","TG>NN","TG>CA",0.0701901203806096
"2093","DBS29","TG>NN","TG>CC",0.00111554815901162
"2094","DBS29","TG>NN","TG>CT",3.00801888029354e-06
"2095","DBS29","TG>NN","TG>GA",0.00391656951673642
"2096","DBS29","TG>NN","TG>GC",0.000387242467076934
"2097","DBS29","TG>NN","TG>GT",0.0230298161698314
"2098","DBS29","TT>NN","TT>AA",0.0430240242361873
"2099","DBS29","TT>NN","TT>AC",0.00835958929595577
"2100","DBS29","TT>NN","TT>AG",0.00276134424913003
"2101","DBS29","TT>NN","TT>CA",0.00119849387088613
"2102","DBS29","TT>NN","TT>CC",0.0839102319780952
"2103","DBS29","TT>NN","TT>CG",0.00234775239166202
"2104","DBS29","TT>NN","TT>GA",0.00428727960979359
"2105","DBS29","TT>NN","TT>GC",0.00190682147579148
"2106","DBS29","TT>NN","TT>GG",0.0195407156854908
"2107","DBS30","AC>NN","AC>CA",0.0237128600358234
"2108","DBS30","AC>NN","AC>CG",0
"2109","DBS30","AC>NN","AC>CT",0.012777204585793
"2110","DBS30","AC>NN","AC>GA",0.00401246638137638
"2111","DBS30","AC>NN","AC>GG",0
"2112","DBS30","AC>NN","AC>GT",0
"2113","DBS30","AC>NN","AC>TA",0.0049925788165485
"2114","DBS30","AC>NN","AC>TG",0.00499256945202081
"2115","DBS30","AC>NN","AC>TT",0.0177846450278728
"2116","DBS30","AT>NN","AT>CA",0.0227858507867162
"2117","DBS30","AT>NN","AT>CC",0.0049925371331421
"2118","DBS30","AT>NN","AT>CG",0.00499254873468828
"2119","DBS30","AT>NN","AT>GA",0.0218537676306259
"2120","DBS30","AT>NN","AT>GC",0
"2121","DBS30","AT>NN","AT>TA",0.0205370158188003
"2122","DBS30","CC>NN","CC>AA",0.022295313875999
"2123","DBS30","CC>NN","CC>AG",0.0130397410498625
"2124","DBS30","CC>NN","CC>AT",1.87153036007015e-05
"2125","DBS30","CC>NN","CC>GA",8.74595954456202e-05
"2126","DBS30","CC>NN","CC>GG",0
"2127","DBS30","CC>NN","CC>GT",0
"2128","DBS30","CC>NN","CC>TA",0.00271186470634489
"2129","DBS30","CC>NN","CC>TG",0.00401349846277031
"2130","DBS30","CC>NN","CC>TT",0.00351964040696439
"2131","DBS30","CG>NN","CG>AT",0.0136913438792002
"2132","DBS30","CG>NN","CG>GC",0.0342283596980006
"2133","DBS30","CG>NN","CG>GT",0.0273826877584004
"2134","DBS30","CG>NN","CG>TA",0.0479197035772008
"2135","DBS30","CG>NN","CG>TC",0.061611047456401
"2136","DBS30","CG>NN","CG>TT",0.061611047456401
"2137","DBS30","CT>NN","CT>AA",0.00901124411599799
"2138","DBS30","CT>NN","CT>AC",7.22225639533509e-06
"2139","DBS30","CT>NN","CT>AG",0.0273826877584004
"2140","DBS30","CT>NN","CT>GA",0.00592821501015001
"2141","DBS30","CT>NN","CT>GC",0.0109268835307131
"2142","DBS30","CT>NN","CT>GG",0
"2143","DBS30","CT>NN","CT>TA",7.61988360805288e-06
"2144","DBS30","CT>NN","CT>TC",0.0168568210441268
"2145","DBS30","CT>NN","CT>TG",0.00684567193960011
"2146","DBS30","GC>NN","GC>AA",0.0180455238195383
"2147","DBS30","GC>NN","GC>AG",2.46672123710152e-06
"2148","DBS30","GC>NN","GC>AT",0.0049925896702008
"2149","DBS30","GC>NN","GC>CA",0.000602889829276766
"2150","DBS30","GC>NN","GC>CG",0.00499256903928793
"2151","DBS30","GC>NN","GC>TA",0.00277915902165988
"2152","DBS30","TA>NN","TA>AT",0.0387111058228398
"2153","DBS30","TA>NN","TA>CG",0
"2154","DBS30","TA>NN","TA>CT",0.0180465339504117
"2155","DBS30","TA>NN","TA>GC",0.00592821501012986
"2156","DBS30","TA>NN","TA>GG",0
"2157","DBS30","TA>NN","TA>GT",0.0140207711102371
"2158","DBS30","TC>NN","TC>AA",5.19012614871892e-10
"2159","DBS30","TC>NN","TC>AG",0.0205370158188003
"2160","DBS30","TC>NN","TC>AT",0.0383316137573719
"2161","DBS30","TC>NN","TC>CA",0.00902193576521565
"2162","DBS30","TC>NN","TC>CG",0.00684567193960011
"2163","DBS30","TC>NN","TC>CT",0.0209156700697035
"2164","DBS30","TC>NN","TC>GA",0.0118564300142577
"2165","DBS30","TC>NN","TC>GG",0.00684567193960011
"2166","DBS30","TC>NN","TC>GT",0.00684567193960011
"2167","DBS30","TG>NN","TG>AA",0
"2168","DBS30","TG>NN","TG>AC",0
"2169","DBS30","TG>NN","TG>AT",0.0227858503068355
"2170","DBS30","TG>NN","TG>CA",0.0109268817163483
"2171","DBS30","TG>NN","TG>CC",0
"2172","DBS30","TG>NN","TG>CT",0.0159218314509419
"2173","DBS30","TG>NN","TG>GA",1.17989243435715e-05
"2174","DBS30","TG>NN","TG>GC",0.00499258518026538
"2175","DBS30","TG>NN","TG>GT",0.0218537683453823
"2176","DBS30","TT>NN","TT>AA",0.0159218310493952
"2177","DBS30","TT>NN","TT>AC",0.0187066575359017
"2178","DBS30","TT>NN","TT>AG",0.000990533875400924
"2179","DBS30","TT>NN","TT>CA",0.0606991170599283
"2180","DBS30","TT>NN","TT>CC",0.00592821501011828
"2181","DBS30","TT>NN","TT>CG",0.00684567193960011
"2182","DBS30","TT>NN","TT>GA",0.0196238582664553
"2183","DBS30","TT>NN","TT>GC",0.0392477165329106
"2184","DBS30","TT>NN","TT>GG",0.0136913438792002
"2185","DBS31","AC>NN","AC>CA",0.00282906588071881
"2186","DBS31","AC>NN","AC>CG",0
"2187","DBS31","AC>NN","AC>CT",0.00622276770733169
"2188","DBS31","AC>NN","AC>GA",0.000873366052020484
"2189","DBS31","AC>NN","AC>GG",0.00477271627064478
"2190","DBS31","AC>NN","AC>GT",0.0156936560727895
"2191","DBS31","AC>NN","AC>TA",0.0219009748349851
"2192","DBS31","AC>NN","AC>TG",0
"2193","DBS31","AC>NN","AC>TT",0.0790685420422234
"2194","DBS31","AT>NN","AT>CA",0.000126097998710985
"2195","DBS31","AT>NN","AT>CC",0
"2196","DBS31","AT>NN","AT>CG",0
"2197","DBS31","AT>NN","AT>GA",0.00945619120517661
"2198","DBS31","AT>NN","AT>GC",0.00154560981893097
"2199","DBS31","AT>NN","AT>TA",0.0199684595611252
"2200","DBS31","CC>NN","CC>AA",0.00434427241956779
"2201","DBS31","CC>NN","CC>AG",0.0019680570486759
"2202","DBS31","CC>NN","CC>AT",0.0611557557328765
"2203","DBS31","CC>NN","CC>GA",0.0142714512781121
"2204","DBS31","CC>NN","CC>GG",0.00642828069752239
"2205","DBS31","CC>NN","CC>GT",0.00227998725015562
"2206","DBS31","CC>NN","CC>TA",0.00198208692131437
"2207","DBS31","CC>NN","CC>TG",0.000709955192618707
"2208","DBS31","CC>NN","CC>TT",0.0613142494246037
"2209","DBS31","CG>NN","CG>AT",0.0130673282410709
"2210","DBS31","CG>NN","CG>GC",0
"2211","DBS31","CG>NN","CG>GT",0.000138398468060282
"2212","DBS31","CG>NN","CG>TA",0.000894069639744562
"2213","DBS31","CG>NN","CG>TC",0
"2214","DBS31","CG>NN","CG>TT",0.0302718523712687
"2215","DBS31","CT>NN","CT>AA",0.00344630639927004
"2216","DBS31","CT>NN","CT>AC",0.00703775079054239
"2217","DBS31","CT>NN","CT>AG",2.17318972943934e-07
"2218","DBS31","CT>NN","CT>GA",0.00140260175034235
"2219","DBS31","CT>NN","CT>GC",0.0102124991477378
"2220","DBS31","CT>NN","CT>GG",0.00166421304300578
"2221","DBS31","CT>NN","CT>TA",0.000120071399789794
"2222","DBS31","CT>NN","CT>TC",0.0222892826457497
"2223","DBS31","CT>NN","CT>TG",0.000208563343560939
"2224","DBS31","GC>NN","GC>AA",0.0616549275775601
"2225","DBS31","GC>NN","GC>AG",0.00169392136737791
"2226","DBS31","GC>NN","GC>AT",0.0347832589411649
"2227","DBS31","GC>NN","GC>CA",0.019276597741651
"2228","DBS31","GC>NN","GC>CG",0
"2229","DBS31","GC>NN","GC>TA",0.00542418055344184
"2230","DBS31","TA>NN","TA>AT",0.0401357169809016
"2231","DBS31","TA>NN","TA>CG",4.52076174033014e-05
"2232","DBS31","TA>NN","TA>CT",0.00707143013604316
"2233","DBS31","TA>NN","TA>GC",0
"2234","DBS31","TA>NN","TA>GG",0
"2235","DBS31","TA>NN","TA>GT",0.000848018138739995
"2236","DBS31","TC>NN","TC>AA",5.34178712741083e-05
"2237","DBS31","TC>NN","TC>AG",3.85562811871282e-05
"2238","DBS31","TC>NN","TC>AT",0.000422658257290618
"2239","DBS31","TC>NN","TC>CA",2.39921842768959e-06
"2240","DBS31","TC>NN","TC>CG",0.00168023846868845
"2241","DBS31","TC>NN","TC>CT",0.0773216414912455
"2242","DBS31","TC>NN","TC>GA",0.00271040329604053
"2243","DBS31","TC>NN","TC>GG",0.00203389866170257
"2244","DBS31","TC>NN","TC>GT",0.0600513262241494
"2245","DBS31","TG>NN","TG>AA",0.187519898045899
"2246","DBS31","TG>NN","TG>AC",4.19222716330062e-07
"2247","DBS31","TG>NN","TG>AT",0.0248425577591593
"2248","DBS31","TG>NN","TG>CA",0.00337288454884304
"2249","DBS31","TG>NN","TG>CC",1.30201675788935e-07
"2250","DBS31","TG>NN","TG>CT",2.14692610393334e-05
"2251","DBS31","TG>NN","TG>GA",0.00746770213984553
"2252","DBS31","TG>NN","TG>GC",0
"2253","DBS31","TG>NN","TG>GT",0.00379158608693597
"2254","DBS31","TT>NN","TT>AA",0.0308722937965294
"2255","DBS31","TT>NN","TT>AC",0.000280846531531561
"2256","DBS31","TT>NN","TT>AG",0.0126733633753298
"2257","DBS31","TT>NN","TT>CA",0.000304647371207063
"2258","DBS31","TT>NN","TT>CC",1.20488694615008e-05
"2259","DBS31","TT>NN","TT>CG",0
"2260","DBS31","TT>NN","TT>GA",0.00592765599631587
"2261","DBS31","TT>NN","TT>GC",0
"2262","DBS31","TT>NN","TT>GG",0
"2263","DBS32","AC>NN","AC>CA",0
"2264","DBS32","AC>NN","AC>CG",0
"2265","DBS32","AC>NN","AC>CT",0
"2266","DBS32","AC>NN","AC>GA",0.0160353267913044
"2267","DBS32","AC>NN","AC>GG",0
"2268","DBS32","AC>NN","AC>GT",0.0322879227847824
"2269","DBS32","AC>NN","AC>TA",0
"2270","DBS32","AC>NN","AC>TG",0
"2271","DBS32","AC>NN","AC>TT",0.0161982598301497
"2272","DBS32","AT>NN","AT>CA",0
"2273","DBS32","AT>NN","AT>CC",0
"2274","DBS32","AT>NN","AT>CG",0
"2275","DBS32","AT>NN","AT>GA",0
"2276","DBS32","AT>NN","AT>GC",0
"2277","DBS32","AT>NN","AT>TA",0
"2278","DBS32","CC>NN","CC>AA",0.00141353651270676
"2279","DBS32","CC>NN","CC>AG",0
"2280","DBS32","CC>NN","CC>AT",0.0469913138183118
"2281","DBS32","CC>NN","CC>GA",0
"2282","DBS32","CC>NN","CC>GG",0
"2283","DBS32","CC>NN","CC>GT",0
"2284","DBS32","CC>NN","CC>TA",0
"2285","DBS32","CC>NN","CC>TG",0.0161711121751476
"2286","DBS32","CC>NN","CC>TT",0.324019488479832
"2287","DBS32","CG>NN","CG>AT",0
"2288","DBS32","CG>NN","CG>GC",0
"2289","DBS32","CG>NN","CG>GT",0
"2290","DBS32","CG>NN","CG>TA",0
"2291","DBS32","CG>NN","CG>TC",0
"2292","DBS32","CG>NN","CG>TT",0
"2293","DBS32","CT>NN","CT>AA",0.0159809904728098
"2294","DBS32","CT>NN","CT>AC",0
"2295","DBS32","CT>NN","CT>AG",0
"2296","DBS32","CT>NN","CT>GA",0
"2297","DBS32","CT>NN","CT>GC",0
"2298","DBS32","CT>NN","CT>GG",0
"2299","DBS32","CT>NN","CT>TA",0
"2300","DBS32","CT>NN","CT>TC",0.0322336149445706
"2301","DBS32","CT>NN","CT>TG",0.0321793008103875
"2302","DBS32","GC>NN","GC>AA",0
"2303","DBS32","GC>NN","GC>AG",0
"2304","DBS32","GC>NN","GC>AT",0.226775637622095
"2305","DBS32","GC>NN","GC>CA",0
"2306","DBS32","GC>NN","GC>CG",0
"2307","DBS32","GC>NN","GC>TA",0
"2308","DBS32","TA>NN","TA>AT",0.0159809904728098
"2309","DBS32","TA>NN","TA>CG",0
"2310","DBS32","TA>NN","TA>CT",0
"2311","DBS32","TA>NN","TA>GC",0
"2312","DBS32","TA>NN","TA>GG",0
"2313","DBS32","TA>NN","TA>GT",0
"2314","DBS32","TC>NN","TC>AA",0.0313366122252773
"2315","DBS32","TC>NN","TC>AG",0
"2316","DBS32","TC>NN","TC>AT",0.0158722794070043
"2317","DBS32","TC>NN","TC>CA",0.0159538175248052
"2318","DBS32","TC>NN","TC>CG",0
"2319","DBS32","TC>NN","TC>CT",0.0159809904728098
"2320","DBS32","TC>NN","TC>GA",0
"2321","DBS32","TC>NN","TC>GG",0
"2322","DBS32","TC>NN","TC>GT",0.0160624901814396
"2323","DBS32","TG>NN","TG>AA",0
"2324","DBS32","TG>NN","TG>AC",0
"2325","DBS32","TG>NN","TG>AT",0.015627489235975
"2326","DBS32","TG>NN","TG>CA",0.0647115975270046
"2327","DBS32","TG>NN","TG>CC",0
"2328","DBS32","TG>NN","TG>CT",0.0157907121686774
"2329","DBS32","TG>NN","TG>GA",0
"2330","DBS32","TG>NN","TG>GC",0.0162254043669521
"2331","DBS32","TG>NN","TG>GT",0
"2332","DBS32","TT>NN","TT>AA",0
"2333","DBS32","TT>NN","TT>AC",0.0161711121751476
"2334","DBS32","TT>NN","TT>AG",0
"2335","DBS32","TT>NN","TT>CA",0
"2336","DBS32","TT>NN","TT>CC",0
"2337","DBS32","TT>NN","TT>CG",0
"2338","DBS32","TT>NN","TT>GA",0
"2339","DBS32","TT>NN","TT>GC",0
"2340","DBS32","TT>NN","TT>GG",0
"2341","DBS33","AC>NN","AC>CA",0.00903475694570335
"2342","DBS33","AC>NN","AC>CG",0
"2343","DBS33","AC>NN","AC>CT",0.00972061744787443
"2344","DBS33","AC>NN","AC>GA",0.00879924616200347
"2345","DBS33","AC>NN","AC>GG",0.00972061744787443
"2346","DBS33","AC>NN","AC>GT",0.00949500091465357
"2347","DBS33","AC>NN","AC>TA",0.0277995366404441
"2348","DBS33","AC>NN","AC>TG",0.0183021416968574
"2349","DBS33","AC>NN","AC>TT",0.0375245534788494
"2350","DBS33","AT>NN","AT>CA",0
"2351","DBS33","AT>NN","AT>CC",0
"2352","DBS33","AT>NN","AT>CG",0
"2353","DBS33","AT>NN","AT>GA",0
"2354","DBS33","AT>NN","AT>GC",0
"2355","DBS33","AT>NN","AT>TA",0.0477017136055933
"2356","DBS33","CC>NN","CC>AA",1.18685903961743e-10
"2357","DBS33","CC>NN","CC>AG",0
"2358","DBS33","CC>NN","CC>AT",0.0308396336461747
"2359","DBS33","CC>NN","CC>GA",0
"2360","DBS33","CC>NN","CC>GG",0
"2361","DBS33","CC>NN","CC>GT",0
"2362","DBS33","CC>NN","CC>TA",0
"2363","DBS33","CC>NN","CC>TG",0
"2364","DBS33","CC>NN","CC>TT",0.105802382383447
"2365","DBS33","CG>NN","CG>AT",0
"2366","DBS33","CG>NN","CG>GC",0
"2367","DBS33","CG>NN","CG>GT",0
"2368","DBS33","CG>NN","CG>TA",0
"2369","DBS33","CG>NN","CG>TC",0.00972061744787443
"2370","DBS33","CG>NN","CG>TT",0
"2371","DBS33","CT>NN","CT>AA",0.0349588574512417
"2372","DBS33","CT>NN","CT>AC",0
"2373","DBS33","CT>NN","CT>AG",0
"2374","DBS33","CT>NN","CT>GA",0
"2375","DBS33","CT>NN","CT>GC",0
"2376","DBS33","CT>NN","CT>GG",0
"2377","DBS33","CT>NN","CT>TA",0.00855936556861307
"2378","DBS33","CT>NN","CT>TC",0.0194412348957489
"2379","DBS33","CT>NN","CT>TG",0
"2380","DBS33","GC>NN","GC>AA",0.0265620133641258
"2381","DBS33","GC>NN","GC>AG",0.0156033636178178
"2382","DBS33","GC>NN","GC>AT",0.00903475694592943
"2383","DBS33","GC>NN","GC>CA",0.028029050807875
"2384","DBS33","GC>NN","GC>CG",0
"2385","DBS33","GC>NN","GC>TA",0.00972061744787443
"2386","DBS33","TA>NN","TA>AT",0.0277995366404345
"2387","DBS33","TA>NN","TA>CG",0
"2388","DBS33","TA>NN","TA>CT",0
"2389","DBS33","TA>NN","TA>GC",0
"2390","DBS33","TA>NN","TA>GG",0
"2391","DBS33","TA>NN","TA>GT",0.0289371293793421
"2392","DBS33","TC>NN","TC>AA",0.057700545847108
"2393","DBS33","TC>NN","TC>AG",0
"2394","DBS33","TC>NN","TC>AT",0.0305077114957992
"2395","DBS33","TC>NN","TC>CA",0.0840871524236194
"2396","DBS33","TC>NN","TC>CG",0
"2397","DBS33","TC>NN","TC>CT",0.0261594235132618
"2398","DBS33","TC>NN","TC>GA",0.00780110436079046
"2399","DBS33","TC>NN","TC>GG",0
"2400","DBS33","TC>NN","TC>GT",0.0678198459011018
"2401","DBS33","TG>NN","TG>AA",0
"2402","DBS33","TG>NN","TG>AC",0
"2403","DBS33","TG>NN","TG>AT",0.0268700944518958
"2404","DBS33","TG>NN","TG>CA",0.0189900018293071
"2405","DBS33","TG>NN","TG>CC",0.00780240715144632
"2406","DBS33","TG>NN","TG>CT",0.0280231167130754
"2407","DBS33","TG>NN","TG>GA",0.00926651221347011
"2408","DBS33","TG>NN","TG>GC",0
